,fname,one_x_offset_init,one_amplitude_init,two_amplitude_init,two_x_offset_init,one_x_offset_fitted,one_amplitude_fitted,two_amplitude_fitted,two_x_offset_fitted,redchi
0,C2doubles_more16715,5.22259765057e-07,1.00108452923,1.00108452923,3.9432596683e-06,5.0491855396e-07,1.12329179166,0.786363720261,3.79968196297e-06,0.833059306843
0,C2doubles_more_more30224,5.26255721623e-07,1.00108452923,1.00108452923,5.39325558397e-06,4.62921269725e-07,1.07370961307,0.868584573968,5.28486719055e-06,0.712926417612
0,C2doubles_more93862,3.81826255993e-06,1.00108452923,1.00108452923,7.29526246159e-06,3.84442235571e-06,1.08168478588,1.12923190157,7.19400853009e-06,1.03835791182
0,C2doubles87862,4.41625272352e-06,1.00108452923,1.00108452923,6.44725266608e-06,4.36091660117e-06,1.03386372215,0.839741689873,6.38143775317e-06,1.12268742101
0,C2doubles_more59802,5.87325788087e-06,1.00108452923,1.00108452923,6.79125784076e-06,5.91123534583e-06,0.823456541914,1.31082226379,6.2005407587e-06,0.949088131965
0,C2doubles68230,3.48525563794e-06,1.00108452923,1.00108452923,7.16225553394e-06,3.41011850092e-06,1.21717038186,0.864713719634,7.12688547056e-06,1.35746518026
0,C2doubles_more_more94596,3.05725680528e-06,1.00108452923,1.00108452923,5.27725674249e-06,2.99359021138e-06,0.816992635144,0.884898497166,5.30659804895e-06,1.27565232818
0,C2doubles_more46812,5.44526309153e-06,1.00108452923,1.00108452923,6.49126304781e-06,5.58524819218e-06,0.821652710686,0.598228743008,6.88928639917e-06,5.01009337884
0,C2doubles_more_more06944,4.35925907892e-06,1.00108452923,1.00108452923,5.2072590408e-06,4.41000955053e-06,0.953625055798,0.466256397895,5.39498519333e-06,1.17320785394
0,C2doubles43375,7.57257447942e-07,1.00108452923,1.00108452923,6.60425728258e-06,7.06007719918e-07,0.990173424204,0.866091956234,6.53000696014e-06,0.997823428854
