,fname,one_x_offset_init,one_amplitude_init,two_amplitude_init,two_x_offset_init,one_x_offset_fitted,one_amplitude_fitted,two_amplitude_fitted,two_x_offset_fitted,redchi
0,C2doubles00051,4.30424868337e-06,0.993525061008,0.993525061008,4.30424868337e-06,3.81280390304e-06,0.821468443634,1.0982396463,3.92085087138e-06,1.00371258861
0,C2doubles00051,4.30424868337e-06,0.993525061008,0.993525061008,4.30424868337e-06,3.81280390304e-06,0.821468443634,1.0982396463,3.92085087138e-06,1.00371258861
0,C2doubles00057,6.81324976764e-06,0.993525061008,0.993525061008,6.81324976764e-06,5.99813477152e-06,0.861508541882,1.07702325054,6.86452109494e-06,0.937357262149
0,C2doubles00060,5.74025384131e-06,0.993525061008,0.993525061008,7.76225378412e-06,5.47400388851e-06,1.02649871601,0.905546497827,7.44516850205e-06,1.05352963127
0,C2doubles00121,5.13824692693e-06,0.993525061008,0.993525061008,7.86824684972e-06,4.81865897104e-06,0.836054517785,0.834291685454,7.60155245301e-06,1.3497935123
0,C2doubles00134,3.67224696839e-06,0.993525061008,0.993525061008,8.26024683863e-06,3.46189504116e-06,0.882792463889,0.814946328703,8.00646129531e-06,0.65134841748
0,C2doubles00140,8.10224973119e-06,0.993525061008,0.993525061008,8.10224973119e-06,7.66099395772e-06,0.634662365908,1.11142285218,7.77049798089e-06,1.04856639428
0,C2doubles00213,2.22424585411e-06,0.993525061008,0.993525061008,4.42924579174e-06,1.90287751449e-06,1.07645328317,0.827476663579,4.16360796671e-06,2.85314007049
0,C2doubles00216,4.31325099358e-06,0.993525061008,0.993525061008,6.61125092859e-06,3.9768420184e-06,0.855951094409,1.01900647857,6.35184878843e-06,0.913644911878
0,C2doubles00242,4.06024753503e-06,0.993525061008,0.993525061008,4.06024753503e-06,3.36788052221e-06,0.973867202619,0.815975125164,3.76659736976e-06,0.994242369556
0,C2doubles00265,5.83424748486e-06,0.993525061008,0.993525061008,5.83424748486e-06,6.22537939001e-06,0.975544339466,1.09501973907,4.79479695236e-06,0.795999353354
0,C2doubles00267,4.29024810614e-06,0.993525061008,0.993525061008,4.29024810614e-06,4.55265834887e-06,0.892299121115,0.885520365387,3.38089978726e-06,0.865296431889
0,C2doubles00285,7.88249360422e-07,0.993525061008,0.993525061008,3.31424928898e-06,6.09175647046e-07,0.805350394381,0.997302826932,2.98400092509e-06,4.02896349583
0,C2doubles00422,7.62124743432e-06,0.993525061008,0.993525061008,7.62124743432e-06,7.89289545618e-06,0.464168659089,0.950282873852,7.49230578749e-06,1.25017229818
0,C2doubles00451,3.36225275333e-06,0.993525061008,0.993525061008,3.36225275333e-06,2.76011250935e-06,1.1196488591,0.804997558082,2.75998976959e-06,0.886815358755
0,C2doubles00458,8.78252823581e-07,0.993525061008,0.993525061008,5.19925270137e-06,5.17205208336e-07,1.07684701928,0.992704322105,4.91212767454e-06,1.09041112824
0,C2doubles00542,2.42224931421e-06,0.993525061008,0.993525061008,7.30424917614e-06,2.19965025773e-06,0.9178184308,1.08809495653,7.06283572687e-06,0.976733143845
0,C2doubles00595,2.02324470456e-06,0.993525061008,0.993525061008,6.81324456908e-06,1.66979553906e-06,0.920167244836,0.860932322365,6.58888917432e-06,0.809054933452
0,C2doubles00655,5.64324691264e-06,0.993525061008,0.993525061008,8.05924684431e-06,5.47194237961e-06,0.7071041524,1.19321836716,7.91733180114e-06,1.19399093397
0,C2doubles00663,4.55524925388e-06,0.993525061008,0.993525061008,7.20224917902e-06,4.31695735644e-06,0.66974718019,1.07732442321,6.97065916356e-06,0.895638874312
