,fname,one_x_offset_init,one_amplitude_init,two_amplitude_init,two_x_offset_init,one_x_offset_fitted,one_amplitude_fitted,two_amplitude_fitted,two_x_offset_fitted
0,C2doubles00057,5.94524979219e-06,0.993507199897,0.993507199897,7.18124974309e-06,5.9978443933e-06,0.858340541573,1.07292461897,6.86444562869e-06
0,C2doubles00057,5.94524979219e-06,0.993507199897,0.993507199897,7.18124974309e-06,5.9978443933e-06,0.858340541573,1.07292461897,6.86444562869e-06
0,C2doubles00060,5.43525384993e-06,0.993507199897,0.993507199897,7.6412537734e-06,5.47400338142e-06,1.02277726744,0.90147560927,7.44528128778e-06
0,C2doubles00121,4.77724693714e-06,0.993507199897,0.993507199897,7.67924684092e-06,4.81867878887e-06,0.831411956312,0.82953873224,7.6015395237e-06
0,C2doubles00134,3.41124697577e-06,0.993507199897,0.993507199897,8.09324682921e-06,3.46199630918e-06,0.879084971143,0.811468489194,8.00653373337e-06
0,C2doubles00140,7.59124974564e-06,0.993507199897,0.993507199897,8.11324971673e-06,7.66555535152e-06,0.685989174447,1.05501928824,7.77314831372e-06
0,C2doubles00213,1.81724586562e-06,0.993507199897,0.993507199897,4.29124578151e-06,1.90301135655e-06,1.07298560802,0.824331257387,4.16369636831e-06
0,C2doubles00216,3.89125100552e-06,0.993507199897,0.993507199897,6.54125091643e-06,3.97687282161e-06,0.852587881529,1.01525937864,6.35188728412e-06
0,C2doubles00242,3.33924755542e-06,0.993507199897,0.993507199897,4.28124751464e-06,3.36799761938e-06,0.97245610257,0.812393646639,3.76650412025e-06
0,C2doubles00265,4.70724751673e-06,0.993507199897,0.993507199897,6.46124745299e-06,4.7948192993e-06,1.09293148141,0.971912098387,6.225324735e-06
0,C2doubles00267,3.17724813762e-06,0.993507199897,0.993507199897,4.90324807467e-06,3.38083650554e-06,0.884060984574,0.889220806215,4.55267994641e-06
0,C2doubles00285,4.75249369274e-07,0.993507199897,0.993507199897,3.19724927815e-06,6.08997464189e-07,0.803007666187,0.994969427653,2.98402607377e-06
0,C2doubles00422,6.79924745757e-06,0.993507199897,0.993507199897,7.94324741107e-06,7.49226704607e-06,0.950243855899,0.464192524156,7.89291643333e-06
0,C2doubles00451,2.68925277236e-06,0.993507199897,0.993507199897,3.53525273429e-06,2.75963917895e-06,0.835710367848,1.08521933217,2.75999413038e-06
0,C2doubles00458,4.29252836279e-07,0.993507199897,0.993507199897,5.02325269221e-06,5.17272795766e-07,1.07172842387,0.987537847095,4.91218798823e-06
0,C2doubles00542,2.12324932267e-06,0.993507199897,0.993507199897,7.07124916859e-06,2.19963623112e-06,0.913427426355,1.08364068677,7.0628796957e-06
0,C2doubles00595,1.58724471689e-06,0.993507199897,0.993507199897,6.71324455777e-06,1.67016774694e-06,0.916329318865,0.857176210621,6.5888566258e-06
0,C2doubles00655,5.41524691909e-06,0.993507199897,0.993507199897,8.06324683006e-06,5.47197489963e-06,0.702517528303,1.18856886004,7.91731439792e-06
0,C2doubles00663,4.21124926361e-06,0.993507199897,0.993507199897,7.13124916689e-06,4.31705638533e-06,0.665861575996,1.07351831608,6.97068108882e-06
0,C2doubles00676,2.85724872429e-06,0.993507199897,0.993507199897,4.39524866665e-06,2.94477829213e-06,0.893569475886,1.13802864056,3.82595844938e-06
0,C2doubles00682,2.75725334806e-06,0.993507199897,0.993507199897,3.61725330959e-06,3.07599921013e-06,1.07416189994,0.880323099209,2.78765727868e-06
0,C2doubles00705,3.80325043039e-06,0.993507199897,0.993507199897,6.15525034973e-06,3.83407867742e-06,1.08834037496,0.909075542992,5.7543651497e-06
0,C2doubles00794,3.38125217517e-06,0.993507199897,0.993507199897,5.82125209202e-06,3.42473430524e-06,0.881754450116,1.08547043357,5.81084285756e-06
0,C2doubles00847,4.78125098034e-06,0.993507199897,0.993507199897,6.36325092146e-06,4.82800057285e-06,0.897168467135,1.00096117776,6.32676919051e-06
0,C2doubles00915,2.79247064348e-07,0.993507199897,0.993507199897,3.58124695682e-06,2.91997101225e-07,0.706760634861,0.731245888876,2.96429768428e-06
0,C2doubles00956,2.18725220894e-06,0.993507199897,0.993507199897,7.19125205328e-06,2.40367666176e-06,0.920759282703,1.04281900204,7.04417402064e-06
0,C2doubles00974,2.96325160938e-06,0.993507199897,0.993507199897,3.87725156939e-06,3.63333878232e-06,1.34215199118,0.856100659461,3.03344765354e-06
0,C2doubles00981,6.1732549843e-06,0.993507199897,0.993507199897,7.33925493718e-06,6.21202396994e-06,1.16437621999,0.813646498895,6.73800674537e-06
0,C2doubles00999,7.95253403546e-07,0.993507199897,0.993507199897,4.83925327503e-06,8.30005847256e-07,0.975493857062,1.04873730209,4.66309881172e-06
0,C2doubles01007,3.60324985843e-06,0.993507199897,0.993507199897,7.93524972177e-06,3.64676750739e-06,0.826294329924,0.890085000083,7.77952344588e-06
0,C2doubles01011,2.95125045448e-06,0.993507199897,0.993507199897,7.08125032354e-06,3.10277221735e-06,1.16608509154,1.06800774189,6.63183277331e-06
0,C2doubles01075,3.33124524518e-06,0.993507199897,0.993507199897,8.0812450967e-06,3.36824903677e-06,0.771503311546,0.71546662169,8.06687601043e-06
0,C2doubles01094,4.93324808796e-06,0.993507199897,0.993507199897,5.92724804571e-06,4.97200031567e-06,0.950196702563,0.464239679046,4.97207108865e-06
0,C2doubles01228,6.3572451596e-06,0.993507199897,0.993507199897,6.53124514054e-06,6.41199841165e-06,0.469339229938,0.95538534026,6.40752771935e-06
0,C2doubles01271,3.36525102039e-06,0.993507199897,0.993507199897,7.85725087921e-06,3.44600081013e-06,1.08604556494,0.729871088633,7.57871964001e-06
0,C2doubles01307,9.43249356039e-07,0.993507199897,0.993507199897,4.75324923414e-06,1.09667765163e-06,0.875661906986,0.856648433779,4.64844204031e-06
0,C2doubles01387,1.5292504947e-06,0.993507199897,0.993507199897,2.80525044447e-06,1.57054539964e-06,1.05426295333,0.933002951676,1.93837609648e-06
0,C2doubles01474,9.09248779383e-07,0.993507199897,0.993507199897,2.18324872921e-06,9.60065774892e-07,1.04573635085,1.03774256753,1.5366590893e-06
0,C2doubles01475,5.2752486559e-06,0.993507199897,0.993507199897,6.75724859985e-06,5.32245311254e-06,0.95492896845,1.12883636552,6.15480006248e-06
0,C2doubles01483,6.54924688702e-06,0.993507199897,0.993507199897,8.39324682073e-06,6.57601151389e-06,0.887634427428,1.05581338989,8.23710211315e-06
0,C2doubles01518,1.22324761527e-06,0.993507199897,0.993507199897,8.36124739925e-06,1.28062870113e-06,1.26996844834,0.867988635905,7.96337727978e-06
0,C2doubles01519,5.20724634736e-06,0.993507199897,0.993507199897,8.05524625267e-06,5.24951277398e-06,0.954361482601,0.851350890199,8.0423889445e-06
0,C2doubles01563,3.30325102215e-06,0.993507199897,0.993507199897,5.03725095896e-06,3.35721636177e-06,0.909165092437,0.985303419786,4.58029086805e-06
0,C2doubles01649,6.74725034712e-06,0.993507199897,0.993507199897,8.06525029571e-06,6.80411021007e-06,1.10037390866,0.876578483222,7.24822930997e-06
0,C2doubles01705,1.81124933149e-06,0.993507199897,0.993507199897,4.57924923906e-06,1.97254181617e-06,0.890229116438,1.01313578116,4.51671212359e-06
0,C2doubles01727,7.23249939878e-07,0.993507199897,0.993507199897,6.79124975412e-06,7.55246828123e-07,1.07520017285,1.03388849624,6.71002944784e-06
0,C2doubles01758,2.85524237056e-06,0.993507199897,0.993507199897,3.90524232672e-06,2.901033266e-06,0.997167170466,1.13016074363,3.40804991616e-06
0,C2doubles01804,2.07325510025e-06,0.993507199897,0.993507199897,7.73725492592e-06,2.13037343171e-06,1.14083360101,1.01352446269,7.59584834088e-06
0,C2doubles01819,1.7672481775e-06,0.993507199897,0.993507199897,2.91924813078e-06,1.95743658343e-06,0.951847788489,0.465796456746,2.8111128248e-06
0,C2doubles01845,2.66924699675e-06,0.993507199897,0.993507199897,3.42324696129e-06,2.71128447587e-06,1.12021551238,0.634574554215,2.71171402809e-06
0,C2doubles01856,2.91524410171e-06,0.993507199897,0.993507199897,6.91724397439e-06,2.95663851375e-06,0.889200523153,0.912649991717,6.58852117153e-06
0,C2doubles01869,4.63246481527e-07,0.993507199897,0.993507199897,2.24924641687e-06,5.51575407004e-07,0.886460009408,0.978856502349,2.01764170199e-06
0,C2doubles01875,3.50524928358e-06,0.993507199897,0.993507199897,6.61524918148e-06,3.52799952394e-06,1.13279548798,0.808358221245,6.60999826273e-06
0,C2doubles01887,2.98924641009e-06,0.993507199897,0.993507199897,6.63124629294e-06,3.07166700939e-06,0.928344359307,0.631289638654,6.61936226724e-06
0,C2doubles01952,2.33251686588e-07,0.993507199897,0.993507199897,5.73525151684e-06,4.11474745506e-07,0.773816245242,0.975040312859,5.72294615701e-06
0,C2doubles01963,2.47248220488e-07,0.993507199897,0.993507199897,3.85324810436e-06,3.01741125335e-07,0.777458350415,0.975458464599,3.63229360072e-06
0,C2doubles02000,3.81248794316e-07,0.993507199897,0.993507199897,1.54124874737e-06,4.20662613626e-07,0.5809310488,0.833505352749,4.26036427387e-07
0,C2doubles02004,1.59124991533e-06,0.993507199897,0.993507199897,6.7672497548e-06,1.62749213204e-06,0.882914297089,0.899153474033,6.42599981241e-06
0,C2doubles02017,4.81249946722e-07,0.993507199897,0.993507199897,1.6792498987e-06,5.31405128901e-07,0.950243855899,0.464192524156,1.18479102975e-06
0,C2doubles02033,1.53524876168e-06,0.993507199897,0.993507199897,7.99724856478e-06,1.56710891994e-06,0.820465565401,0.961906312132,7.59562839848e-06
0,C2doubles02082,2.3492470058e-06,0.993507199897,0.993507199897,3.54724695778e-06,2.40265346254e-06,0.619682389986,1.0835620684,3.12573402849e-06
0,C2doubles02112,2.50524988948e-06,0.993507199897,0.993507199897,5.02124980418e-06,2.54890319919e-06,0.823272172744,0.935535618587,4.86925378813e-06
0,C2doubles02127,2.80725219141e-06,0.993507199897,0.993507199897,7.6712520397e-06,2.83254143626e-06,1.02483755869,1.0489035321,7.46913629898e-06
0,C2doubles02143,4.0072463813e-06,0.993507199897,0.993507199897,8.26924624662e-06,4.06876755077e-06,1.14253423055,0.656482898804,7.99671847126e-06
0,C2doubles02199,1.87325164021e-06,0.993507199897,0.993507199897,5.91125151186e-06,1.91157413205e-06,1.13224386236,1.04176048203,5.84285658772e-06
0,C2doubles02200,4.16525157538e-06,0.993507199897,0.993507199897,6.25525150213e-06,4.19115430016e-06,0.914464654146,0.880513952032,6.24600084361e-06
0,C2doubles02211,3.20925044719e-06,0.993507199897,0.993507199897,6.30325034554e-06,3.275015231e-06,0.900960618056,0.916096425244,6.17368778505e-06
0,C2doubles02242,6.09247055015e-07,0.993507199897,0.993507199897,6.5272468735e-06,7.54375138521e-07,1.09514191736,1.04481805902,6.51675048735e-06
0,C2doubles02271,1.85124933036e-06,0.993507199897,0.993507199897,3.29524927538e-06,1.88878075731e-06,1.04242893612,0.788896351672,3.08513020807e-06
0,C2doubles02276,1.84525106338e-06,0.993507199897,0.993507199897,7.1752508985e-06,1.91242540446e-06,0.952140152311,0.988674488377,6.9815920072e-06
0,C2doubles02361,1.54324933907e-06,0.993507199897,0.993507199897,6.88924917373e-06,1.61402095687e-06,0.771162882496,0.822821720304,6.89296887892e-06
0,C2doubles02368,2.59524988693e-06,0.993507199897,0.993507199897,7.45924973523e-06,2.62663451472e-06,0.986566610094,0.795897798102,7.26428618464e-06
0,C2doubles02526,2.3125053141e-07,0.993507199897,0.993507199897,4.47925039713e-06,2.69117586001e-07,0.759696258401,1.07811663968,4.46232873952e-06
0,C2doubles02559,2.81125045844e-06,0.993507199897,0.993507199897,6.37725034345e-06,2.87225045945e-06,0.935507475235,0.83030058051,6.13115442112e-06
0,C2doubles02590,2.18724643277e-06,0.993507199897,0.993507199897,3.99124636761e-06,2.21999423705e-06,1.01041708049,0.883622687779,3.96289042558e-06
0,C2doubles02594,2.86725161209e-06,0.993507199897,0.993507199897,7.51125148075e-06,2.91218797538e-06,1.01440714611,0.848080064112,7.53804801519e-06
0,C2doubles02617,2.33924585085e-06,0.993507199897,0.993507199897,3.61324580068e-06,2.38911275696e-06,1.13144815585,0.918463356166,3.34999581556e-06
0,C2doubles02633,2.45724584752e-06,0.993507199897,0.993507199897,5.34924575158e-06,2.50400195118e-06,0.986703890729,1.10831615801,5.16524740947e-06
0,C2doubles02636,3.81125043016e-06,0.993507199897,0.993507199897,4.07125040867e-06,3.89503638112e-06,0.667953839039,0.753760431642,3.8940036641e-06
0,C2doubles02648,1.09924530831e-06,0.993507199897,0.993507199897,8.20724509314e-06,1.21105779811e-06,1.00922740073,1.00417229895,7.49059360396e-06
0,C2doubles02722,4.50924694472e-06,0.993507199897,0.993507199897,5.80924689381e-06,4.5379969789e-06,1.04003016788,0.973990234966,5.50738042428e-06
0,C2doubles02728,2.65325219576e-06,0.993507199897,0.993507199897,7.30325205011e-06,2.67342876857e-06,0.934259412724,1.03044270412,7.2783695459e-06
0,C2doubles02741,3.37524928726e-06,0.993507199897,0.993507199897,7.29724916219e-06,3.4439168013e-06,0.695066956358,1.03384085515,7.14530690126e-06
0,C2doubles02755,5.30324923273e-06,0.993507199897,0.993507199897,5.96724919981e-06,5.34332909777e-06,1.18201856086,0.875407579192,5.44834712071e-06
0,C2doubles02848,2.72924815029e-06,0.993507199897,0.993507199897,7.52724800045e-06,2.86337663757e-06,0.758709920881,1.14014340026,7.28999806114e-06
0,C2doubles02896,1.88524470846e-06,0.993507199897,0.993507199897,2.99524466292e-06,1.92199474077e-06,0.909083308946,0.776586700673,2.78645623969e-06
0,C2doubles02905,3.5432556363e-06,0.993507199897,0.993507199897,7.45125551163e-06,3.63703097509e-06,0.881169653776,1.09553473159,7.06397474587e-06
0,C2doubles02939,5.13252833904e-07,0.993507199897,0.993507199897,2.5592527619e-06,5.47812194543e-07,0.969015863317,0.828978969738,2.40308531732e-06
0,C2doubles03085,7.54525147979e-06,0.993507199897,0.993507199897,8.27125144512e-06,7.67659659763e-06,0.464192534614,0.950243845441,7.81126367181e-06
0,C2doubles03129,6.17251675728e-07,0.993507199897,0.993507199897,4.04125156475e-06,6.76805072307e-07,0.950429138761,0.91291107365,3.83753956866e-06
0,C2doubles03171,4.27924926169e-06,0.993507199897,0.993507199897,6.13124919517e-06,4.31813968276e-06,0.925890781264,0.808763732748,5.92502759149e-06
0,C2doubles03196,4.11324695592e-06,0.993507199897,0.993507199897,5.94124689008e-06,4.15208849665e-06,0.792836942884,0.825092268613,5.83799694665e-06
0,C2doubles03212,5.50925153737e-06,0.993507199897,0.993507199897,6.66325149059e-06,5.82912055936e-06,0.950243855899,0.464192524156,6.66715004098e-06
0,C2doubles03277,7.56925032388e-06,0.993507199897,0.993507199897,7.71925030549e-06,7.6075504058e-06,0.950243855899,0.464192524156,8.21925030549e-06
0,C2doubles03382,1.69125164535e-06,0.993507199897,0.993507199897,7.05725149359e-06,1.7707595501e-06,0.774575439666,0.709134660681,7.10072143925e-06
0,C2doubles03412,1.53725107209e-06,0.993507199897,0.993507199897,3.70125099675e-06,1.62635442526e-06,0.78997259594,0.698625468486,3.68859052506e-06
0,C2doubles03418,5.95248788263e-07,0.993507199897,0.993507199897,6.59524860443e-06,7.65228763068e-07,1.00102795452,0.713853005537,6.51647725579e-06
0,C2doubles03426,5.01724981844e-06,0.993507199897,0.993507199897,6.38724976555e-06,5.14170476916e-06,0.889458398077,1.20546778698,6.04173046185e-06
0,C2doubles03471,2.79124526045e-06,0.993507199897,0.993507199897,5.72124516345e-06,2.86169018117e-06,1.05621715271,1.06389388505,5.54199522227e-06
0,C2doubles03495,5.76124517645e-06,0.993507199897,0.993507199897,6.87724513075e-06,5.80827079598e-06,0.930129940286,0.904779552988,6.17125382774e-06
0,C2doubles03526,3.59246484469e-07,0.993507199897,0.993507199897,3.39124638458e-06,3.96418854421e-07,1.0265870858,0.972631069444,3.38799644461e-06
0,C2doubles03614,8.6325166877e-07,0.993507199897,0.993507199897,7.72525146056e-06,8.90352113634e-07,0.758462865726,0.744654220557,7.63742892107e-06
0,C2doubles03665,3.25324755786e-06,0.993507199897,0.993507199897,5.61724747686e-06,3.32479610017e-06,0.906774209119,0.828495087765,5.63999864676e-06
0,C2doubles03740,5.90324690529e-06,0.993507199897,0.993507199897,6.97324686089e-06,6.10721300621e-06,0.950243855899,0.464192524156,6.46273821115e-06
0,C2doubles03784,7.51249361469e-07,0.993507199897,0.993507199897,4.78524923324e-06,8.01999588868e-07,0.831619532667,0.759478837366,4.80600125953e-06
