,fname,one_x_offset_init,one_amplitude_init,two_amplitude_init,two_x_offset_init,one_x_offset_fitted,one_amplitude_fitted,two_amplitude_fitted,two_x_offset_fitted,redchi
0,C2doubles19026,3.72325101027e-06,1.00108452923,1.00108452923,5.47725094652e-06,3.76594753755e-06,0.969087755547,0.985585091778,5.52297029899e-06,0.79145149378
0,C2doubles19036,1.69125395582e-06,1.00108452923,1.00108452923,5.70925384219e-06,1.64038828059e-06,1.07372555874,1.03524071921,5.56908214271e-06,0.74314533558
0,C2doubles19069,1.61524760418e-06,1.00108452923,1.00108452923,2.70124755933e-06,1.61524760418e-06,1.07831063809,0.821250574693,2.563790594e-06,1.24956792404
0,C2doubles19170,3.89225216072e-06,1.00108452923,1.00108452923,8.16025204001e-06,3.81396041997e-06,0.826632204201,0.781681685776,8.09337073857e-06,1.07443429078
0,C2doubles19171,2.77125103719e-06,1.00108452923,1.00108452923,6.42525093385e-06,2.73383227943e-06,0.853255774899,0.65710649001,6.42505584474e-06,1.24499490448
0,C2doubles19181,9.33251089173e-07,1.00108452923,1.00108452923,5.78225095203e-06,8.81322165979e-07,1.13037074193,1.01701607332,5.73934142658e-06,3.21795124078
0,C2doubles19192,1.90724817354e-06,1.00108452923,1.00108452923,4.27524810657e-06,1.84718363579e-06,0.820282376094,0.738919341593,4.21280362897e-06,1.09608513487
0,C2doubles19236,3.77524869833e-06,1.00108452923,1.00108452923,6.71924861506e-06,3.71999459137e-06,0.928066129203,0.653926150721,6.53243728491e-06,1.18589858925
0,C2doubles19263,4.20925330699e-06,1.00108452923,1.00108452923,4.68925327927e-06,4.20925330699e-06,0.953624787395,0.466256666299,4.60829881659e-06,1.06677761486
0,C2doubles19276,2.33025451537e-06,1.00108452923,1.00108452923,6.14725440742e-06,2.28093173117e-06,1.01860757483,0.983906761867,6.11201169557e-06,0.711692138197
0,C2doubles19285,4.90249946468e-07,1.00108452923,1.00108452923,7.54224974702e-06,3.86064203038e-07,0.762669300395,0.721616911964,7.54224974702e-06,1.19879531349
0,C2doubles19295,1.26724819164e-06,1.00108452923,1.00108452923,4.03224811344e-06,1.22731684791e-06,0.855531976234,0.702918115108,4.03224811344e-06,1.37583397303
0,C2doubles19317,9.02253978137e-07,1.00108452923,1.00108452923,2.6502539287e-06,9.02253978137e-07,0.921078012005,0.936788676702,2.61264718101e-06,1.02503258543
0,C2doubles19353,2.76925161487e-06,1.00108452923,1.00108452923,3.60725157702e-06,2.76925161487e-06,0.953625055017,0.466256398677,3.8612249717e-06,1.38980250794
0,C2doubles19414,3.05325160683e-06,1.00108452923,1.00108452923,5.86225152739e-06,3.02543464326e-06,0.988527866431,1.03117008418,5.82629352159e-06,0.840256205329
0,C2doubles19491,5.35525327458e-06,1.00108452923,1.00108452923,7.74625320696e-06,5.31371990656e-06,1.04024169781,0.759284660437,7.74625320696e-06,2.87110808388
0,C2doubles19735,4.5425110272e-07,1.00108452923,1.00108452923,2.2052510532e-06,3.89975778223e-07,1.04184131717,1.14213438084,2.55267406288e-06,0.863871951042
0,C2doubles19803,3.27524871247e-06,1.00108452923,1.00108452923,5.13924865975e-06,3.24506495389e-06,0.739735606296,1.01073867116,5.07599910945e-06,1.11296230672
0,C2doubles19837,3.93225273721e-06,1.00108452923,1.00108452923,7.92425262431e-06,3.89010990187e-06,0.859160837026,0.890173364556,7.87529720804e-06,1.08448444635
0,C2doubles19855,3.02925276275e-06,1.00108452923,1.00108452923,4.7032527154e-06,2.90129781562e-06,0.744866864569,0.811905458279,4.661869678e-06,1.09954359062
0,C2doubles19871,1.45024356553e-06,1.00108452923,1.00108452923,5.13724346125e-06,1.33828068893e-06,0.93411450818,0.670336977953,5.02512882235e-06,1.40022050078
0,C2doubles19906,2.3725284171e-07,1.00108452923,1.00108452923,9.51252807375e-07,3.17199669992e-07,1.2246527841,0.881461594454,9.11067254931e-07,3.47822483796
0,C2doubles20049,4.63525156209e-06,1.00108452923,1.00108452923,5.10925153454e-06,4.63525156209e-06,0.958666543076,0.471297885173,4.88852809488e-06,0.97780459487
0,C2doubles20051,1.29625454461e-06,1.00108452923,1.00108452923,7.89625435795e-06,1.25010614704e-06,1.09013890109,0.645490565739,7.89625435795e-06,1.02529089574
